Employee,Branch,Month,Product,Invested Assets,Fees,Commisions
500172,B0007,201902,Personal Loans - 1 to 5 Years,420539,18,0.18
500196,B0007,201902,Personal Loans - 1 to 5 Years,734149,49,0.49
500156,B0007,201902,Personal Loans - 1 to 5 Years,698417,18,0.18
500020,B0007,201902,Personal Loans - 1 to 5 Years,624678,18,0.18
500044,B0007,201902,Personal Loans - 1 to 5 Years,176106,18,0.18
500068,B0007,201902,Personal Loans - 1 to 5 Years,676905,14,0.14
500108,B0007,201902,Personal Loans - 1 to 5 Years,215081,4,0.04
500124,B0007,201902,Personal Loans - 1 to 5 Years,104028,9,0.09
500132,B0007,201902,Personal Loans - 1 to 5 Years,831915,5,0.05
500188,B0007,201902,Personal Loans - 1 to 5 Years,829259,40,0.4
500212,B0007,201902,Personal Loans - 1 to 5 Years,92683,38,0.38
500038,B0001,201905,Personal Loans - 1 to 5 Years,803208,13,0.13
500070,B0001,201905,Personal Loans - 1 to 5 Years,713201,8,0.08
500086,B0001,201905,Personal Loans - 1 to 5 Years,510682,18,0.18
500126,B0001,201905,Personal Loans - 1 to 5 Years,220754,32,0.32
500134,B0001,201905,Personal Loans - 1 to 5 Years,83489,47,0.47
500206,B0001,201905,Personal Loans - 1 to 5 Years,711223,37,0.37
500014,B0001,201905,Personal Loans - 1 to 5 Years,351135,21,0.21
500046,B0001,201905,Personal Loans - 1 to 5 Years,134347,27,0.27
500054,B0001,201905,Personal Loans - 1 to 5 Years,448945,25,0.25
500022,B0001,201905,Personal Loans - 1 to 5 Years,168783,39,0.39
500030,B0001,201905,Personal Loans - 1 to 5 Years,666554,28,0.28
500078,B0001,201905,Personal Loans - 1 to 5 Years,363916,33,0.33
500094,B0001,201905,Personal Loans - 1 to 5 Years,882553,4,0.04
500102,B0001,201905,Personal Loans - 1 to 5 Years,869794,48,0.48
500166,B0001,201905,Personal Loans - 1 to 5 Years,802272,28,0.28
500190,B0001,201905,Personal Loans - 1 to 5 Years,181178,19,0.19
500198,B0001,201905,Personal Loans - 1 to 5 Years,170524,9,0.09
500062,B0001,201905,Personal Loans - 1 to 5 Years,372857,6,0.06
500110,B0001,201905,Personal Loans - 1 to 5 Years,780069,30,0.3
500118,B0001,201905,Personal Loans - 1 to 5 Years,846123,12,0.12
500142,B0001,201905,Personal Loans - 1 to 5 Years,428583,16,0.16
500150,B0001,201905,Personal Loans - 1 to 5 Years,741161,20,0.2
500158,B0001,201905,Personal Loans - 1 to 5 Years,887734,4,0.04
500174,B0001,201905,Personal Loans - 1 to 5 Years,225922,30,0.3
500182,B0001,201905,Personal Loans - 1 to 5 Years,460466,28,0.28
500039,B0002,201905,Personal Loans - 1 to 5 Years,734716,9,0.09
500087,B0002,201905,Personal Loans - 1 to 5 Years,880407,20,0.2
500095,B0002,201905,Personal Loans - 1 to 5 Years,714001,14,0.14
500103,B0002,201905,Personal Loans - 1 to 5 Years,198371,25,0.25
500151,B0002,201905,Personal Loans - 1 to 5 Years,149265,34,0.34
500175,B0002,201905,Personal Loans - 1 to 5 Years,876798,41,0.41
500199,B0002,201905,Personal Loans - 1 to 5 Years,259883,31,0.31
500079,B0002,201905,Personal Loans - 1 to 5 Years,552563,32,0.32
500111,B0002,201905,Personal Loans - 1 to 5 Years,715641,23,0.23
500167,B0002,201905,Personal Loans - 1 to 5 Years,801653,13,0.13
500183,B0002,201905,Personal Loans - 1 to 5 Years,276215,42,0.42
500031,B0002,201905,Personal Loans - 1 to 5 Years,267512,45,0.45
500063,B0002,201905,Personal Loans - 1 to 5 Years,839538,3,0.03
500071,B0002,201905,Personal Loans - 1 to 5 Years,301527,46,0.46
500159,B0002,201905,Personal Loans - 1 to 5 Years,141237,36,0.36
500207,B0002,201905,Personal Loans - 1 to 5 Years,179435,15,0.15
500015,B0002,201905,Personal Loans - 1 to 5 Years,806462,46,0.46
500023,B0002,201905,Personal Loans - 1 to 5 Years,384340,19,0.19
500047,B0002,201905,Personal Loans - 1 to 5 Years,414148,13,0.13
500055,B0002,201905,Personal Loans - 1 to 5 Years,744423,14,0.14
500119,B0002,201905,Personal Loans - 1 to 5 Years,13862,6,0.06
500135,B0002,201905,Personal Loans - 1 to 5 Years,175074,18,0.18
500143,B0002,201905,Personal Loans - 1 to 5 Years,641070,26,0.26
500191,B0002,201905,Personal Loans - 1 to 5 Years,611572,8,0.08
500127,B0002,201905,Personal Loans - 1 to 5 Years,311748,34,0.34
500040,B0003,201905,Personal Loans - 1 to 5 Years,306683,31,0.31
500096,B0003,201905,Personal Loans - 1 to 5 Years,43093,7,0.07
500136,B0003,201905,Personal Loans - 1 to 5 Years,226387,23,0.23
500160,B0003,201905,Personal Loans - 1 to 5 Years,68372,2,0.02
500112,B0003,201905,Personal Loans - 1 to 5 Years,740256,45,0.45
500152,B0003,201905,Personal Loans - 1 to 5 Years,65534,37,0.37
500176,B0003,201905,Personal Loans - 1 to 5 Years,863673,18,0.18
500192,B0003,201905,Personal Loans - 1 to 5 Years,522038,26,0.26
500208,B0003,201905,Personal Loans - 1 to 5 Years,224767,35,0.35
500016,B0003,201905,Personal Loans - 1 to 5 Years,675983,19,0.19
500048,B0003,201905,Personal Loans - 1 to 5 Years,153478,44,0.44
500072,B0003,201905,Personal Loans - 1 to 5 Years,212409,4,0.04
500080,B0003,201905,Personal Loans - 1 to 5 Years,464360,46,0.46
500104,B0003,201905,Personal Loans - 1 to 5 Years,189901,15,0.15
500024,B0003,201905,Personal Loans - 1 to 5 Years,856532,16,0.16
500032,B0003,201905,Personal Loans - 1 to 5 Years,336284,4,0.04
500056,B0003,201905,Personal Loans - 1 to 5 Years,344413,2,0.02
500064,B0003,201905,Personal Loans - 1 to 5 Years,287534,18,0.18
500088,B0003,201905,Personal Loans - 1 to 5 Years,662675,22,0.22
500120,B0003,201905,Personal Loans - 1 to 5 Years,561108,46,0.46
500128,B0003,201905,Personal Loans - 1 to 5 Years,748738,39,0.39
500144,B0003,201905,Personal Loans - 1 to 5 Years,571798,10,0.1
500168,B0003,201905,Personal Loans - 1 to 5 Years,646575,47,0.47
500184,B0003,201905,Personal Loans - 1 to 5 Years,611116,32,0.32
500200,B0003,201905,Personal Loans - 1 to 5 Years,316574,35,0.35
500017,B0004,201905,Personal Loans - 1 to 5 Years,77768,18,0.18
500025,B0004,201905,Personal Loans - 1 to 5 Years,95752,38,0.38
500041,B0004,201905,Personal Loans - 1 to 5 Years,821259,39,0.39
500081,B0004,201905,Personal Loans - 1 to 5 Years,450404,27,0.27
500137,B0004,201905,Personal Loans - 1 to 5 Years,98651,38,0.38
500033,B0004,201905,Personal Loans - 1 to 5 Years,655016,44,0.44
500065,B0004,201905,Personal Loans - 1 to 5 Years,709076,22,0.22
500089,B0004,201905,Personal Loans - 1 to 5 Years,515085,40,0.4
500097,B0004,201905,Personal Loans - 1 to 5 Years,85759,50,0.5
500129,B0004,201905,Personal Loans - 1 to 5 Years,361909,7,0.07
500145,B0004,201905,Personal Loans - 1 to 5 Years,346240,26,0.26
500161,B0004,201905,Personal Loans - 1 to 5 Years,252679,13,0.13
500185,B0004,201905,Personal Loans - 1 to 5 Years,377789,10,0.1
500201,B0004,201905,Personal Loans - 1 to 5 Years,258233,40,0.4
500209,B0004,201905,Personal Loans - 1 to 5 Years,769189,43,0.43
500057,B0004,201905,Personal Loans - 1 to 5 Years,397282,2,0.02
500113,B0004,201905,Personal Loans - 1 to 5 Years,864948,20,0.2
500121,B0004,201905,Personal Loans - 1 to 5 Years,706102,35,0.35
500153,B0004,201905,Personal Loans - 1 to 5 Years,635227,41,0.41
500169,B0004,201905,Personal Loans - 1 to 5 Years,656178,36,0.36
500049,B0004,201905,Personal Loans - 1 to 5 Years,306901,1,0.01
500073,B0004,201905,Personal Loans - 1 to 5 Years,870497,42,0.42
500105,B0004,201905,Personal Loans - 1 to 5 Years,716865,17,0.17
500177,B0004,201905,Personal Loans - 1 to 5 Years,582400,4,0.04
500193,B0004,201905,Personal Loans - 1 to 5 Years,833783,36,0.36
500018,B0005,201905,Personal Loans - 1 to 5 Years,145492,3,0.03
500058,B0005,201905,Personal Loans - 1 to 5 Years,69170,27,0.27
500082,B0005,201905,Personal Loans - 1 to 5 Years,255925,19,0.19
500162,B0005,201905,Personal Loans - 1 to 5 Years,106890,7,0.07
500090,B0005,201905,Personal Loans - 1 to 5 Years,595678,16,0.16
500106,B0005,201905,Personal Loans - 1 to 5 Years,456548,40,0.4
500114,B0005,201905,Personal Loans - 1 to 5 Years,365147,44,0.44
500130,B0005,201905,Personal Loans - 1 to 5 Years,795470,21,0.21
500146,B0005,201905,Personal Loans - 1 to 5 Years,614741,41,0.41
500186,B0005,201905,Personal Loans - 1 to 5 Years,343359,3,0.03
500210,B0005,201905,Personal Loans - 1 to 5 Years,214584,17,0.17
500066,B0005,201905,Personal Loans - 1 to 5 Years,475061,25,0.25
500074,B0005,201905,Personal Loans - 1 to 5 Years,830228,25,0.25
500154,B0005,201905,Personal Loans - 1 to 5 Years,20455,6,0.06
500194,B0005,201905,Personal Loans - 1 to 5 Years,13179,6,0.06
500202,B0005,201905,Personal Loans - 1 to 5 Years,563855,24,0.24
500170,B0005,201905,Personal Loans - 1 to 5 Years,471642,38,0.38
500026,B0005,201905,Personal Loans - 1 to 5 Years,673068,14,0.14
500034,B0005,201905,Personal Loans - 1 to 5 Years,897246,20,0.2
500042,B0005,201905,Personal Loans - 1 to 5 Years,868598,32,0.32
500050,B0005,201905,Personal Loans - 1 to 5 Years,690891,24,0.24
500098,B0005,201905,Personal Loans - 1 to 5 Years,476455,16,0.16
500122,B0005,201905,Personal Loans - 1 to 5 Years,212967,39,0.39
500138,B0005,201905,Personal Loans - 1 to 5 Years,585471,37,0.37
500178,B0005,201905,Personal Loans - 1 to 5 Years,715841,4,0.04
500131,B0006,201905,Personal Loans - 1 to 5 Years,278633,10,0.1
500155,B0006,201905,Personal Loans - 1 to 5 Years,866039,48,0.48
500171,B0006,201905,Personal Loans - 1 to 5 Years,310682,41,0.41
500195,B0006,201905,Personal Loans - 1 to 5 Years,846877,22,0.22
500019,B0006,201905,Personal Loans - 1 to 5 Years,830145,47,0.47
500035,B0006,201905,Personal Loans - 1 to 5 Years,860396,30,0.3
500075,B0006,201905,Personal Loans - 1 to 5 Years,895907,21,0.21
500083,B0006,201905,Personal Loans - 1 to 5 Years,604939,43,0.43
500115,B0006,201905,Personal Loans - 1 to 5 Years,647477,39,0.39
500027,B0006,201905,Personal Loans - 1 to 5 Years,463118,2,0.02
500059,B0006,201905,Personal Loans - 1 to 5 Years,745796,8,0.08
500091,B0006,201905,Personal Loans - 1 to 5 Years,26545,9,0.09
500123,B0006,201905,Personal Loans - 1 to 5 Years,898978,42,0.42
500163,B0006,201905,Personal Loans - 1 to 5 Years,636528,33,0.33
500179,B0006,201905,Personal Loans - 1 to 5 Years,567789,46,0.46
500187,B0006,201905,Personal Loans - 1 to 5 Years,159364,9,0.09
500203,B0006,201905,Personal Loans - 1 to 5 Years,509130,7,0.07
500211,B0006,201905,Personal Loans - 1 to 5 Years,686723,35,0.35
500139,B0006,201905,Personal Loans - 1 to 5 Years,420528,38,0.38
500043,B0006,201905,Personal Loans - 1 to 5 Years,125659,4,0.04
500051,B0006,201905,Personal Loans - 1 to 5 Years,278985,23,0.23
500067,B0006,201905,Personal Loans - 1 to 5 Years,116127,50,0.5
500099,B0006,201905,Personal Loans - 1 to 5 Years,93223,10,0.1
500107,B0006,201905,Personal Loans - 1 to 5 Years,518895,14,0.14
500147,B0006,201905,Personal Loans - 1 to 5 Years,503313,39,0.39
500029,B0008,201905,Personal Loans - 1 to 5 Years,832447,7,0.07
500069,B0008,201905,Personal Loans - 1 to 5 Years,465177,22,0.22
500133,B0008,201905,Personal Loans - 1 to 5 Years,66072,34,0.34
500181,B0008,201905,Personal Loans - 1 to 5 Years,474165,42,0.42
500205,B0008,201905,Personal Loans - 1 to 5 Years,660088,9,0.09
500053,B0008,201905,Personal Loans - 1 to 5 Years,166102,18,0.18
500109,B0008,201905,Personal Loans - 1 to 5 Years,780512,15,0.15
500125,B0008,201905,Personal Loans - 1 to 5 Years,304502,3,0.03
500101,B0008,201905,Personal Loans - 1 to 5 Years,500942,2,0.02
500093,B0008,201905,Personal Loans - 1 to 5 Years,422738,41,0.41
500141,B0008,201905,Personal Loans - 1 to 5 Years,302189,30,0.3
500165,B0008,201905,Personal Loans - 1 to 5 Years,61939,2,0.02
500173,B0008,201905,Personal Loans - 1 to 5 Years,160876,14,0.14
500197,B0008,201905,Personal Loans - 1 to 5 Years,842016,22,0.22
500021,B0008,201905,Personal Loans - 1 to 5 Years,317631,41,0.41
500037,B0008,201905,Personal Loans - 1 to 5 Years,631514,16,0.16
500045,B0008,201905,Personal Loans - 1 to 5 Years,679980,4,0.04
500061,B0008,201905,Personal Loans - 1 to 5 Years,791387,6,0.06
500077,B0008,201905,Personal Loans - 1 to 5 Years,268476,9,0.09
500085,B0008,201905,Personal Loans - 1 to 5 Years,686123,49,0.49
500117,B0008,201905,Personal Loans - 1 to 5 Years,613761,15,0.15
500149,B0008,201905,Personal Loans - 1 to 5 Years,96464,41,0.41
500157,B0008,201905,Personal Loans - 1 to 5 Years,769253,15,0.15
500189,B0008,201905,Personal Loans - 1 to 5 Years,764619,29,0.29
500020,B0007,201905,Personal Loans - 1 to 5 Years,578841,36,0.36
500092,B0007,201905,Personal Loans - 1 to 5 Years,286486,49,0.49
500100,B0007,201905,Personal Loans - 1 to 5 Years,179283,49,0.49
500172,B0007,201905,Personal Loans - 1 to 5 Years,776830,5,0.05
500180,B0007,201905,Personal Loans - 1 to 5 Years,624463,46,0.46
500204,B0007,201905,Personal Loans - 1 to 5 Years,169251,50,0.5
500156,B0007,201905,Personal Loans - 1 to 5 Years,861742,15,0.15
500028,B0007,201905,Personal Loans - 1 to 5 Years,431788,6,0.06
500036,B0007,201905,Personal Loans - 1 to 5 Years,764161,33,0.33
500060,B0007,201905,Personal Loans - 1 to 5 Years,377570,20,0.2
500076,B0007,201905,Personal Loans - 1 to 5 Years,152272,44,0.44
500124,B0007,201905,Personal Loans - 1 to 5 Years,873629,38,0.38
500148,B0007,201905,Personal Loans - 1 to 5 Years,277922,9,0.09
500052,B0007,201905,Personal Loans - 1 to 5 Years,590578,43,0.43
500068,B0007,201905,Personal Loans - 1 to 5 Years,299990,1,0.01
500116,B0007,201905,Personal Loans - 1 to 5 Years,529390,45,0.45
500196,B0007,201905,Personal Loans - 1 to 5 Years,428243,12,0.12
500044,B0007,201905,Personal Loans - 1 to 5 Years,188863,46,0.46
500084,B0007,201905,Personal Loans - 1 to 5 Years,825324,49,0.49
500108,B0007,201905,Personal Loans - 1 to 5 Years,589600,17,0.17
500132,B0007,201905,Personal Loans - 1 to 5 Years,527182,33,0.33
500140,B0007,201905,Personal Loans - 1 to 5 Years,494774,34,0.34
500164,B0007,201905,Personal Loans - 1 to 5 Years,685290,20,0.2
500188,B0007,201905,Personal Loans - 1 to 5 Years,370754,44,0.44
500212,B0007,201905,Personal Loans - 1 to 5 Years,466970,3,0.03
500126,B0001,201906,Personal Loans - 1 to 5 Years,138629,15,0.15
500142,B0001,201906,Personal Loans - 1 to 5 Years,760275,13,0.13
500150,B0001,201906,Personal Loans - 1 to 5 Years,464665,20,0.2
500174,B0001,201906,Personal Loans - 1 to 5 Years,70341,46,0.46
500190,B0001,201906,Personal Loans - 1 to 5 Years,125842,13,0.13
500030,B0001,201906,Personal Loans - 1 to 5 Years,822141,13,0.13
500054,B0001,201906,Personal Loans - 1 to 5 Years,368342,44,0.44
500070,B0001,201906,Personal Loans - 1 to 5 Years,359908,43,0.43
500102,B0001,201906,Personal Loans - 1 to 5 Years,498429,20,0.2
500118,B0001,201906,Personal Loans - 1 to 5 Years,276573,5,0.05
500134,B0001,201906,Personal Loans - 1 to 5 Years,356088,29,0.29
500158,B0001,201906,Personal Loans - 1 to 5 Years,639269,22,0.22
500182,B0001,201906,Personal Loans - 1 to 5 Years,110488,29,0.29
500022,B0001,201906,Personal Loans - 1 to 5 Years,45972,26,0.26
500038,B0001,201906,Personal Loans - 1 to 5 Years,820723,22,0.22
500078,B0001,201906,Personal Loans - 1 to 5 Years,293894,16,0.16
500094,B0001,201906,Personal Loans - 1 to 5 Years,418071,29,0.29
500110,B0001,201906,Personal Loans - 1 to 5 Years,448321,16,0.16
500166,B0001,201906,Personal Loans - 1 to 5 Years,292997,45,0.45
500198,B0001,201906,Personal Loans - 1 to 5 Years,54004,35,0.35
500014,B0001,201906,Personal Loans - 1 to 5 Years,373582,36,0.36
500046,B0001,201906,Personal Loans - 1 to 5 Years,547027,10,0.1
500062,B0001,201906,Personal Loans - 1 to 5 Years,682142,22,0.22
500206,B0001,201906,Personal Loans - 1 to 5 Years,133804,5,0.05
500086,B0001,201906,Personal Loans - 1 to 5 Years,33095,39,0.39
500023,B0002,201906,Personal Loans - 1 to 5 Years,377898,36,0.36
500055,B0002,201906,Personal Loans - 1 to 5 Years,131305,32,0.32
500063,B0002,201906,Personal Loans - 1 to 5 Years,879435,12,0.12
500103,B0002,201906,Personal Loans - 1 to 5 Years,478748,16,0.16
500135,B0002,201906,Personal Loans - 1 to 5 Years,315953,34,0.34
500159,B0002,201906,Personal Loans - 1 to 5 Years,604959,8,0.08
500191,B0002,201906,Personal Loans - 1 to 5 Years,390807,48,0.48
500127,B0002,201906,Personal Loans - 1 to 5 Years,678039,35,0.35
500015,B0002,201906,Personal Loans - 1 to 5 Years,208349,1,0.01
500199,B0002,201906,Personal Loans - 1 to 5 Years,793354,11,0.11
500039,B0002,201906,Personal Loans - 1 to 5 Years,597795,46,0.46
500071,B0002,201906,Personal Loans - 1 to 5 Years,433058,28,0.28
500087,B0002,201906,Personal Loans - 1 to 5 Years,835000,23,0.23
500119,B0002,201906,Personal Loans - 1 to 5 Years,544987,42,0.42
500143,B0002,201906,Personal Loans - 1 to 5 Years,568731,30,0.3
500167,B0002,201906,Personal Loans - 1 to 5 Years,443451,26,0.26
500175,B0002,201906,Personal Loans - 1 to 5 Years,699377,49,0.49
500183,B0002,201906,Personal Loans - 1 to 5 Years,193812,6,0.06
500207,B0002,201906,Personal Loans - 1 to 5 Years,714675,41,0.41
500031,B0002,201906,Personal Loans - 1 to 5 Years,28048,10,0.1
500047,B0002,201906,Personal Loans - 1 to 5 Years,74730,31,0.31
500079,B0002,201906,Personal Loans - 1 to 5 Years,835303,21,0.21
500095,B0002,201906,Personal Loans - 1 to 5 Years,624863,5,0.05
500111,B0002,201906,Personal Loans - 1 to 5 Years,841810,3,0.03
500151,B0002,201906,Personal Loans - 1 to 5 Years,197486,36,0.36
500024,B0003,201906,Personal Loans - 1 to 5 Years,88516,31,0.31
500088,B0003,201906,Personal Loans - 1 to 5 Years,278221,8,0.08
500096,B0003,201906,Personal Loans - 1 to 5 Years,871095,30,0.3
500112,B0003,201906,Personal Loans - 1 to 5 Years,68704,26,0.26
500120,B0003,201906,Personal Loans - 1 to 5 Years,149231,5,0.05
500144,B0003,201906,Personal Loans - 1 to 5 Years,475969,19,0.19
500048,B0003,201906,Personal Loans - 1 to 5 Years,262563,38,0.38
500152,B0003,201906,Personal Loans - 1 to 5 Years,725846,26,0.26
500192,B0003,201906,Personal Loans - 1 to 5 Years,121338,11,0.11
500208,B0003,201906,Personal Loans - 1 to 5 Years,504336,32,0.32
500200,B0003,201906,Personal Loans - 1 to 5 Years,486489,3,0.03
500016,B0003,201906,Personal Loans - 1 to 5 Years,368973,2,0.02
500032,B0003,201906,Personal Loans - 1 to 5 Years,36686,49,0.49
500056,B0003,201906,Personal Loans - 1 to 5 Years,732285,44,0.44
500064,B0003,201906,Personal Loans - 1 to 5 Years,623052,7,0.07
500080,B0003,201906,Personal Loans - 1 to 5 Years,140520,50,0.5
500176,B0003,201906,Personal Loans - 1 to 5 Years,44256,31,0.31
500184,B0003,201906,Personal Loans - 1 to 5 Years,738907,16,0.16
500040,B0003,201906,Personal Loans - 1 to 5 Years,700279,9,0.09
500072,B0003,201906,Personal Loans - 1 to 5 Years,843307,38,0.38
500104,B0003,201906,Personal Loans - 1 to 5 Years,767027,4,0.04
500128,B0003,201906,Personal Loans - 1 to 5 Years,88494,31,0.31
500136,B0003,201906,Personal Loans - 1 to 5 Years,449604,19,0.19
500160,B0003,201906,Personal Loans - 1 to 5 Years,409762,35,0.35
500168,B0003,201906,Personal Loans - 1 to 5 Years,813614,5,0.05
500049,B0004,201906,Personal Loans - 1 to 5 Years,826727,46,0.46
500057,B0004,201906,Personal Loans - 1 to 5 Years,57304,14,0.14
500065,B0004,201906,Personal Loans - 1 to 5 Years,673805,30,0.3
500073,B0004,201906,Personal Loans - 1 to 5 Years,464781,49,0.49
500105,B0004,201906,Personal Loans - 1 to 5 Years,387104,34,0.34
500033,B0004,201906,Personal Loans - 1 to 5 Years,779259,31,0.31
500081,B0004,201906,Personal Loans - 1 to 5 Years,509143,9,0.09
500153,B0004,201906,Personal Loans - 1 to 5 Years,614989,35,0.35
500209,B0004,201906,Personal Loans - 1 to 5 Years,742948,38,0.38
500185,B0004,201906,Personal Loans - 1 to 5 Years,17797,30,0.3
500017,B0004,201906,Personal Loans - 1 to 5 Years,413924,32,0.32
500025,B0004,201906,Personal Loans - 1 to 5 Years,52291,32,0.32
500177,B0004,201906,Personal Loans - 1 to 5 Years,138241,12,0.12
